Matchday,Date,Home Team,Away Team,Time,Stadium
5.Matchday,Wed 30/12/20,GOU,MAK,1:30 PM,EL_GOUNA
5.Matchday,Wed 30/12/20,MOK,BNK,4:00 PM,ARAB_CONT
5.Matchday,Wed 30/12/20,MAS,MAH,6:30 PM,SUEZ_ST
5.Matchday,Fri 01/01/21,PYR,ENT,4:00 PM,30_JUNE
5.Matchday,Fri 01/01/21,AHL,DEG,6:30 PM,CAIRO_INTL
5.Matchday,Sat 02/01/21,SMO,CER,1:30 PM,BORG_ARAB
5.Matchday,Sat 02/01/21,TLG,ITH,4:00 PM,GEHAZ_REYADA
5.Matchday,Sat 02/01/21,ENP,ZAM,6:30 PM,PETRO_SPORT
6.Matchday,Thu 07/01/21,ITH,MAS,4:00 PM,ALEX_STADIUM
6.Matchday,Fri 08/01/21,BNK,PYR,1:30 PM,CAIRO_INTL
6.Matchday,Fri 08/01/21,DEG,ENP,4:00 PM,PETRO_SPORT
6.Matchday,Fri 08/01/21,CER,AHL,6:30 PM,SUEZ_CANAL
6.Matchday,Sat 09/01/21,MAK,ASW,1:30 PM,CAIRO_INTL
6.Matchday,Sat 09/01/21,MAH,GOU,4:00 PM,MAHALLA
6.Matchday,Sat 09/01/21,ZAM,TLG,6:30 PM,CAIRO_INTL
6.Matchday,Sun 17/01/21,ENT,SMO,1:30 PM,AL_SALAM
6.Matchday,Mon 18/01/21,ISM,MOK,4:00 PM,ISMAILIA_ST
7.Matchday,Sun 03/01/21,MAK,ISM,6:30 PM,CAIRO_INTL
7.Matchday,Tue 12/01/21,SMO,BNK,1:30 PM,BORG_ARAB
7.Matchday,Tue 12/01/21,MAS,ZAM,4:00 PM,SUEZ_ST
7.Matchday,Tue 12/01/21,AHL,ENT,6:30 PM,CAIRO_INTL
7.Matchday,Thu 14/01/21,ASW,MAH,1:30 PM,ASWAN
7.Matchday,Thu 14/01/21,GOU,ITH,4:00 PM,EL_GOUNA
7.Matchday,Fri 15/01/21,TLG,DEG,1:30 PM,GEHAZ_REYADA
7.Matchday,Fri 15/01/21,ENP,CER,Pending,PETRO_SPORT
7.Matchday,Fri 15/01/21,PYR,MOK,Pending,30_JUNE
8.Matchday,Sun 17/01/21,BNK,AHL,4:00 PM,CAIRO_INTL
8.Matchday,Mon 18/01/21,MAH,MAK,1:30 PM,MAHALLA
8.Matchday,Mon 18/01/21,CER,TLG,Pending,SUEZ_CANAL
8.Matchday,Tue 19/01/21,ZAM,GOU,4:00 PM,CAIRO_INTL
8.Matchday,Wed 20/01/21,DEG,MAS,1:30 PM,PETRO_SPORT
8.Matchday,Tue 26/01/21,MOK,SMO,4:00 PM,ARAB_CONT
8.Matchday,Sat 30/01/21,ISM,PYR,6:30 PM,ISMAILIA_ST
8.Matchday,Sun 21/02/21,ITH,ASW,6:30 PM,ALEX_STADIUM
8.Matchday,Thu 25/02/21,ENT,ENP,1:30 PM,AL_SALAM
9.Matchday,Thu 21/01/21,AHL,MOK,4:00 PM,CAIRO_INTL
9.Matchday,Fri 22/01/21,SMO,PYR,1:30 PM,BORG_ARAB
9.Matchday,Fri 22/01/21,TLG,ENT,Pending,GEHAZ_REYADA
9.Matchday,Sat 23/01/21,MAH,ISM,1:30 PM,MAHALLA
9.Matchday,Sat 23/01/21,ASW,ZAM,4:00 PM,ASWAN
9.Matchday,Sun 24/01/21,ENP,BNK,1:30 PM,PETRO_SPORT
9.Matchday,Sun 24/01/21,GOU,DEG,Pending,EL_GOUNA
9.Matchday,Wed 03/02/21,MAK,ITH,4:00 PM,CAIRO_INTL
9.Matchday,Fri 26/02/21,MAS,CER,4:00 PM,SUEZ_ST
10.Matchday,Tue 26/01/21,PYR,AHL,6:30 PM,30_JUNE
10.Matchday,Thu 28/01/21,BNK,TLG,1:30 PM,CAIRO_INTL
10.Matchday,Thu 28/01/21,ZAM,MAK,6:30 PM,CAIRO_INTL
10.Matchday,Fri 29/01/21,CER,GOU,1:30 PM,SUEZ_CANAL
10.Matchday,Fri 29/01/21,DEG,ASW,Pending,PETRO_SPORT
10.Matchday,Fri 29/01/21,ENT,MAS,4:00 PM,AL_SALAM
10.Matchday,Sat 30/01/21,MOK,ENP,4:00 PM,ARAB_CONT
10.Matchday,Wed 03/02/21,ISM,SMO,6:30 PM,ISMAILIA_ST
10.Matchday,Tue 09/03/21,ITH,MAH,6:00 PM,ALEX_STADIUM
11.Matchday,Tue 02/02/21,ASW,CER,1:30 PM,ASWAN
11.Matchday,Tue 02/02/21,GOU,ENT,Pending,EL_GOUNA
11.Matchday,Tue 02/02/21,MAH,ZAM,4:00 PM,MAHALLA
11.Matchday,Tue 02/02/21,MAS,BNK,6:30 PM,SUEZ_ST
11.Matchday,Wed 03/02/21,ENP,PYR,4:00 PM,PETRO_SPORT
11.Matchday,Wed 03/02/21,TLG,MOK,Pending,GEHAZ_REYADA
11.Matchday,Thu 11/02/21,ITH,ISM,6:30 PM,ALEX_STADIUM
11.Matchday,Sat 20/02/21,MAK,DEG,4:00 PM,CAIRO_INTL
11.Matchday,Wed 21/04/21,AHL,SMO,9:30 PM,CAIRO_INTL
12.Matchday,Sat 06/02/21,BNK,GOU,1:30 PM,CAIRO_INTL
12.Matchday,Sat 06/02/21,PYR,TLG,4:00 PM,30_JUNE
12.Matchday,Sat 06/02/21,ENT,ASW,Pending,AL_SALAM
12.Matchday,Sat 06/02/21,MOK,MAS,6:30 PM,ARAB_CONT
12.Matchday,Sun 07/02/21,DEG,MAH,1:30 PM,PETRO_SPORT
12.Matchday,Sun 07/02/21,ZAM,ITH,6:30 PM,CAIRO_INTL
12.Matchday,Mon 08/02/21,CER,MAK,1:30 PM,SUEZ_CANAL
12.Matchday,Mon 08/02/21,SMO,ENP,4:00 PM,BORG_ARAB
12.Matchday,Wed 10/03/21,ISM,AHL,6:30 PM,ISMAILIA_ST
13.Matchday,Thu 11/02/21,MAH,CER,1:30 PM,MAHALLA
13.Matchday,Thu 11/02/21,MAK,ENT,4:00 PM,CAIRO_INTL
13.Matchday,Fri 12/02/21,TLG,SMO,4:00 PM,GEHAZ_REYADA
13.Matchday,Wed 17/02/21,ZAM,ISM,6:30 PM,CAIRO_INTL
13.Matchday,Sun 21/02/21,GOU,MOK,1:30 PM,EL_GOUNA
13.Matchday,Thu 25/02/21,ITH,DEG,4:00 PM,ALEX_STADIUM
13.Matchday,Sun 28/02/21,ASW,BNK,1:30 PM,ASWAN
13.Matchday,Tue 02/03/21,MAS,PYR,6:00 PM,SUEZ_ST
13.Matchday,Sat 24/04/21,ENP,AHL,9:30 PM,PETRO_SPORT
14.Matchday,Tue 16/02/21,BNK,MAK,1:30 PM,CAIRO_INTL
14.Matchday,Wed 17/02/21,MOK,ASW,1:30 PM,ARAB_CONT
14.Matchday,Wed 17/02/21,CER,ITH,4:00 PM,SUEZ_CANAL
14.Matchday,Wed 17/02/21,ENT,MAH,Pending,AL_SALAM
14.Matchday,Sun 21/02/21,ISM,ENP,4:00 PM,ISMAILIA_ST
14.Matchday,Mon 22/02/21,SMO,MAS,6:30 PM,BORG_ARAB
14.Matchday,Thu 25/02/21,PYR,GOU,6:30 PM,30_JUNE
14.Matchday,Sun 28/02/21,AHL,TLG,6:30 PM,CAIRO_INTL
14.Matchday,Mon 01/03/21,DEG,ZAM,6:30 PM,PETRO_SPORT
15.Matchday,Tue 02/03/21,GOU,SMO,2:00 PM,EL_GOUNA
15.Matchday,Tue 02/03/21,MAK,MOK,4:00 PM,CAIRO_INTL
15.Matchday,Thu 04/03/21,MAH,BNK,2:00 PM,MAHALLA
15.Matchday,Fri 05/03/21,DEG,ISM,2:00 PM,PETRO_SPORT
15.Matchday,Fri 05/03/21,ITH,ENT,4:00 PM,ALEX_STADIUM
15.Matchday,Fri 05/03/21,TLG,ENP,6:00 PM,GEHAZ_REYADA
15.Matchday,Sat 06/03/21,ASW,PYR,6:00 PM,ASWAN
15.Matchday,Thu 11/03/21,ZAM,CER,6:30 PM,CAIRO_INTL
15.Matchday,Tue 27/04/21,MAS,AHL,9:30 PM,SUEZ_ST
16.Matchday,Fri 12/03/21,SMO,ASW,2:00 PM,BORG_ARAB
16.Matchday,Sat 13/03/21,ENP,MAS,6:00 PM,PETRO_SPORT
16.Matchday,Sun 14/03/21,MOK,MAH,2:00 PM,ARAB_CONT
16.Matchday,Mon 15/03/21,BNK,ITH,4:00 PM,CAIRO_INTL
16.Matchday,Tue 16/03/21,CER,DEG,4:00 PM,SUEZ_CANAL
16.Matchday,Tue 16/03/21,TLG,ISM,6:00 PM,GEHAZ_REYADA
16.Matchday,Wed 14/04/21,PYR,MAK,9:30 PM,30_JUNE
16.Matchday,Thu 22/04/21,ENT,ZAM,9:30 PM,AL_SALAM
16.Matchday,Fri 30/04/21,AHL,GOU,9:30 PM,CAIRO_INTL
17.Matchday,Fri 02/04/21,DEG,ENT,5:00 PM,PETRO_SPORT
17.Matchday,Fri 02/04/21,MAK,SMO,9:00 PM,CAIRO_INTL
17.Matchday,Sat 03/04/21,MAS,TLG,7:00 PM,SUEZ_ST
17.Matchday,Sat 03/04/21,ISM,CER,9:00 PM,ISMAILIA_ST
17.Matchday,Mon 05/04/21,ITH,MOK,7:00 PM,ALEX_STADIUM
17.Matchday,Fri 16/04/21,GOU,ENP,9:30 PM,EL_GOUNA
17.Matchday,Sat 17/04/21,MAH,PYR,9:30 PM,MAHALLA
17.Matchday,Mon 26/04/21,ZAM,BNK,9:30 PM,CAIRO_INTL
17.Matchday,Thu 29/07/21,ASW,AHL,7:00 PM,ASWAN
18.Matchday,Tue 06/04/21,MAH,SMO,3:00 PM,MAHALLA
18.Matchday,Tue 06/04/21,ASW,ENP,5:00 PM,ASWAN
18.Matchday,Wed 07/04/21,GOU,TLG,3:00 PM,EL_GOUNA
18.Matchday,Wed 07/04/21,DEG,BNK,7:00 PM,PETRO_SPORT
18.Matchday,Wed 07/04/21,ISM,MAS,9:00 PM,ISMAILIA_ST
18.Matchday,Sun 11/04/21,CER,ENT,5:00 PM,SUEZ_CANAL
18.Matchday,Sat 24/04/21,ITH,PYR,9:30 PM,ALEX_STADIUM
18.Matchday,Thu 29/04/21,ZAM,MOK,9:30 PM,CAIRO_INTL
18.Matchday,Sun 11/07/21,MAK,AHL,5:00 PM,CAIRO_INTL
19.Matchday,Sun 11/04/21,MAS,GOU,7:00 PM,SUEZ_ST
19.Matchday,Thu 22/04/21,MOK,DEG,9:30 PM,ARAB_CONT
19.Matchday,Fri 30/04/21,BNK,CER,9:30 PM,CAIRO_INTL
19.Matchday,Sat 01/05/21,SMO,ITH,9:30 PM,BORG_ARAB
19.Matchday,Sat 01/05/21,TLG,ASW,Pending,GEHAZ_REYADA
19.Matchday,Sat 01/05/21,ENT,ISM,Pending,AL_SALAM
19.Matchday,Sun 02/05/21,ENP,MAK,9:30 PM,PETRO_SPORT
19.Matchday,Sun 02/05/21,ZAM,PYR,Pending,CAIRO_INTL
19.Matchday,Mon 03/05/21,MAH,AHL,9:30 PM,MAHALLA
20.Matchday,Tue 04/05/21,ENT,BNK,9:30 PM,AL_SALAM
20.Matchday,Wed 05/05/21,CER,MOK,9:30 PM,SUEZ_CANAL
20.Matchday,Wed 05/05/21,ASW,MAS,Pending,ASWAN
20.Matchday,Wed 05/05/21,ISM,GOU,Pending,ISMAILIA_ST
20.Matchday,Wed 05/05/21,MAK,TLG,Pending,CAIRO_INTL
20.Matchday,Thu 06/05/21,MAH,ENP,9:30 PM,MAHALLA
20.Matchday,Thu 06/05/21,DEG,PYR,Pending,PETRO_SPORT
20.Matchday,Thu 06/05/21,ITH,AHL,Pending,ALEX_STADIUM
20.Matchday,Thu 06/05/21,ZAM,SMO,Pending,CAIRO_INTL
21.Matchday,Sat 08/05/21,MOK,ENT,9:30 PM,ARAB_CONT
21.Matchday,Sun 09/05/21,TLG,MAH,9:30 PM,GEHAZ_REYADA
21.Matchday,Sun 09/05/21,MAS,MAK,Pending,SUEZ_ST
21.Matchday,Sun 09/05/21,ENP,ITH,Pending,PETRO_SPORT
21.Matchday,Sun 09/05/21,PYR,CER,Pending,30_JUNE
21.Matchday,Mon 10/05/21,GOU,ASW,9:30 PM,EL_GOUNA
21.Matchday,Mon 10/05/21,BNK,ISM,Pending,CAIRO_INTL
21.Matchday,Mon 10/05/21,SMO,DEG,Pending,BORG_ARAB
21.Matchday,Mon 10/05/21,AHL,ZAM,Pending,CAIRO_INTL
22.Matchday,Fri 14/05/21,BNK,MOK,5:00 PM,CAIRO_INTL
22.Matchday,Fri 14/05/21,ISM,ASW,Pending,ISMAILIA_ST
22.Matchday,Fri 14/05/21,MAH,MAS,7:00 PM,MAHALLA
22.Matchday,Fri 14/05/21,ZAM,ENP,9:00 PM,CAIRO_INTL
22.Matchday,Sat 15/05/21,CER,SMO,5:00 PM,SUEZ_CANAL
22.Matchday,Sat 15/05/21,MAK,GOU,7:00 PM,CAIRO_INTL
22.Matchday,Sat 15/05/21,ITH,TLG,9:00 PM,ALEX_STADIUM
22.Matchday,Thu 08/07/21,ENT,PYR,7:00 PM,AL_SALAM
22.Matchday,Wed 04/08/21,DEG,AHL,9:00 PM,PETRO_SPORT
23.Matchday,Wed 19/05/21,MOK,ISM,7:00 PM,ARAB_CONT
23.Matchday,Wed 19/05/21,ASW,MAK,9:00 PM,ASWAN
23.Matchday,Thu 20/05/21,GOU,MAH,7:00 PM,EL_GOUNA
23.Matchday,Thu 20/05/21,ZAM,TLG,9:00 PM,CAIRO_INTL
23.Matchday,Thu 20/05/21,MAS,ITH,Pending,SUEZ_ST
23.Matchday,Fri 21/05/21,SMO,ENT,7:00 PM,BORG_ARAB
23.Matchday,Fri 21/05/21,ENP,DEG,9:00 PM,PETRO_SPORT
23.Matchday,Mon 26/07/21,PYR,BNK,7:00 PM,30_JUNE
23.Matchday,Sat 07/08/21,AHL,CER,9:00 PM,CAIRO_INTL
24.Matchday,Mon 24/05/21,ISM,MAK,7:00 PM,ISMAILIA_ST
24.Matchday,Mon 24/05/21,ZAM,MAS,9:00 PM,CAIRO_INTL
24.Matchday,Tue 25/05/21,DEG,TLG,7:00 PM,PETRO_SPORT
24.Matchday,Tue 25/05/21,ITH,GOU,9:00 PM,ALEX_STADIUM
24.Matchday,Tue 25/05/21,ASW,MAH,Pending,ASWAN
24.Matchday,Wed 26/05/21,BNK,SMO,5:00 PM,CAIRO_INTL
24.Matchday,Wed 26/05/21,CER,ENP,7:00 PM,SUEZ_CANAL
24.Matchday,Fri 16/07/21,MOK,PYR,9:00 PM,ARAB_CONT
24.Matchday,Sun 25/07/21,ENT,AHL,7:00 PM,AL_SALAM
25.Matchday,Fri 28/05/21,MAK,MAH,5:00 PM,CAIRO_INTL
25.Matchday,Fri 28/05/21,MAS,DEG,Pending,SUEZ_ST
25.Matchday,Fri 28/05/21,ASW,ITH,9:00 PM,ASWAN
25.Matchday,Sat 29/05/21,TLG,CER,9:00 PM,GEHAZ_REYADA
25.Matchday,Sun 30/05/21,ENP,ENT,5:00 PM,PETRO_SPORT
25.Matchday,Sun 30/05/21,SMO,MOK,Pending,BORG_ARAB
25.Matchday,Sun 30/05/21,GOU,ZAM,9:00 PM,EL_GOUNA
25.Matchday,Thu 22/07/21,AHL,BNK,7:00 PM,CAIRO_INTL
25.Matchday,Wed 04/08/21,PYR,ISM,7:00 PM,30_JUNE
26.Matchday,Tue 15/06/21,ENT,TLG,7:00 PM,AL_SALAM
26.Matchday,Tue 15/06/21,PYR,SMO,Pending,30_JUNE
26.Matchday,Wed 16/06/21,BNK,ENP,7:00 PM,CAIRO_INTL
26.Matchday,Wed 16/06/21,CER,MAS,9:00 PM,SUEZ_CANAL
26.Matchday,Thu 17/06/21,ISM,MAH,5:00 PM,ISMAILIA_ST
26.Matchday,Thu 17/06/21,ITH,MAK,7:00 PM,ALEX_STADIUM
26.Matchday,Thu 17/06/21,ZAM,ASW,Pending,CAIRO_INTL
26.Matchday,Fri 18/06/21,DEG,GOU,7:00 PM,PETRO_SPORT
26.Matchday,Thu 08/07/21,MOK,AHL,9:00 PM,ARAB_CONT
27.Matchday,Fri 25/06/21,GOU,CER,5:00 PM,EL_GOUNA
27.Matchday,Fri 25/06/21,MAH,ITH,7:00 PM,MAHALLA
27.Matchday,Fri 25/06/21,ASW,DEG,Pending,ASWAN
27.Matchday,Fri 25/06/21,MAS,ENT,9:00 PM,SUEZ_ST
27.Matchday,Sun 27/06/21,TLG,BNK,5:00 PM,GEHAZ_REYADA
27.Matchday,Sun 27/06/21,SMO,ISM,7:00 PM,BORG_ARAB
27.Matchday,Mon 28/06/21,ENP,MOK,7:00 PM,PETRO_SPORT
27.Matchday,Mon 28/06/21,MAK,ZAM,Pending,CAIRO_INTL
27.Matchday,Thu 01/07/21,AHL,PYR,9:00 PM,CAIRO_INTL
28.Matchday,Fri 02/07/21,CER,ASW,5:00 PM,SUEZ_CANAL
28.Matchday,Fri 02/07/21,ENT,GOU,7:00 PM,AL_SALAM
28.Matchday,Fri 02/07/21,BNK,MAS,9:00 PM,CAIRO_INTL
28.Matchday,Sun 04/07/21,MOK,TLG,5:00 PM,ARAB_CONT
28.Matchday,Sun 04/07/21,PYR,ENP,7:00 PM,30_JUNE
28.Matchday,Sun 04/07/21,SMO,AHL,9:00 PM,BORG_ARAB
28.Matchday,Mon 05/07/21,DEG,MAK,5:00 PM,PETRO_SPORT
28.Matchday,Mon 05/07/21,ISM,ITH,7:00 PM,ISMAILIA_ST
28.Matchday,Sat 07/08/21,ZAM,MAH,7:00 PM,CAIRO_INTL
29.Matchday,Sun 08/08/21,GOU,BNK,7:00 PM,EL_GOUNA
29.Matchday,Sun 08/08/21,ASW,ENT,Pending,ASWAN
29.Matchday,Sun 08/08/21,TLG,PYR,9:00 PM,GEHAZ_REYADA
29.Matchday,Sun 08/08/21,MAS,MOK,Pending,SUEZ_ST
29.Matchday,Mon 09/08/21,ENP,SMO,7:00 PM,PETRO_SPORT
29.Matchday,Tue 10/08/21,MAH,DEG,7:00 PM,MAHALLA
29.Matchday,Tue 10/08/21,MAK,CER,Pending,CAIRO_INTL
29.Matchday,Tue 10/08/21,ITH,ZAM,9:00 PM,ALEX_STADIUM
29.Matchday,Wed 11/08/21,AHL,ISM,9:00 PM,CAIRO_INTL
30.Matchday,Thu 12/08/21,BNK,ASW,7:00 PM,CAIRO_INTL
30.Matchday,Thu 12/08/21,MOK,GOU,Pending,ARAB_CONT
30.Matchday,Thu 12/08/21,PYR,MAS,9:00 PM,30_JUNE
30.Matchday,Fri 13/08/21,SMO,TLG,7:00 PM,BORG_ARAB
30.Matchday,Fri 13/08/21,DEG,ITH,9:00 PM,PETRO_SPORT
30.Matchday,Sat 14/08/21,CER,MAH,7:00 PM,SUEZ_CANAL
30.Matchday,Sat 14/08/21,ISM,ZAM,Pending,ISMAILIA_ST
30.Matchday,Sat 14/08/21,AHL,ENP,9:00 PM,CAIRO_INTL
30.Matchday,Sun 15/08/21,ENT,MAK,7:00 PM,AL_SALAM
31.Matchday,Mon 16/08/21,ASW,MOK,7:00 PM,ASWAN
31.Matchday,Mon 16/08/21,GOU,PYR,Pending,EL_GOUNA
31.Matchday,Mon 16/08/21,MAS,SMO,9:00 PM,SUEZ_ST
31.Matchday,Tue 17/08/21,ITH,CER,7:00 PM,ALEX_STADIUM
31.Matchday,Tue 17/08/21,ENP,ISM,Pending,PETRO_SPORT
31.Matchday,Tue 17/08/21,TLG,AHL,9:00 PM,GEHAZ_REYADA
31.Matchday,Tue 17/08/21,ZAM,DEG,Pending,CAIRO_INTL
31.Matchday,Wed 18/08/21,MAH,ENT,7:00 PM,MAHALLA
31.Matchday,Wed 18/08/21,MAK,BNK,9:00 PM,CAIRO_INTL
32.Matchday,Thu 19/08/21,PYR,ASW,9:00 PM,30_JUNE
32.Matchday,Fri 20/08/21,ISM,DEG,7:00 PM,ISMAILIA_ST
32.Matchday,Fri 20/08/21,ENP,TLG,9:00 PM,PETRO_SPORT
32.Matchday,Fri 20/08/21,CER,ZAM,Pending,SUEZ_CANAL
32.Matchday,Fri 20/08/21,AHL,MAS,Pending,CAIRO_INTL
32.Matchday,Sat 21/08/21,ENT,ITH,7:00 PM,AL_SALAM
32.Matchday,Sat 21/08/21,BNK,MAH,Pending,CAIRO_INTL
32.Matchday,Sat 21/08/21,SMO,GOU,9:00 PM,BORG_ARAB
32.Matchday,Sat 21/08/21,MOK,MAK,Pending,ARAB_CONT
33.Matchday,Mon 23/08/21,ISM,TLG,7:00 PM,ISMAILIA_ST
33.Matchday,Mon 23/08/21,MAS,ENP,9:00 PM,SUEZ_ST
33.Matchday,Tue 24/08/21,DEG,CER,5:30 PM,PETRO_SPORT
33.Matchday,Tue 24/08/21,ASW,SMO,7:00 PM,ASWAN
33.Matchday,Tue 24/08/21,ITH,BNK,Pending,ALEX_STADIUM
33.Matchday,Tue 24/08/21,GOU,AHL,9:00 PM,EL_GOUNA
33.Matchday,Tue 24/08/21,ZAM,ENT,Pending,CAIRO_INTL
33.Matchday,Wed 25/08/21,MAH,MOK,7:00 PM,MAHALLA
33.Matchday,Wed 25/08/21,MAK,PYR,9:00 PM,CAIRO_INTL
34.Matchday,Thu 26/08/21,TLG,MAS,9:00 PM,GEHAZ_REYADA
34.Matchday,Fri 27/08/21,CER,ISM,7:00 PM,SUEZ_CANAL
34.Matchday,Fri 27/08/21,AHL,ASW,9:00 PM,CAIRO_INTL
34.Matchday,Fri 27/08/21,BNK,ZAM,Pending,CAIRO_INTL
34.Matchday,Sat 28/08/21,SMO,MAK,5:00 PM,BORG_ARAB
34.Matchday,Sat 28/08/21,PYR,MAH,Pending,30_JUNE
34.Matchday,Sat 28/08/21,MOK,ITH,7:00 PM,ARAB_CONT
34.Matchday,Sat 28/08/21,ENT,DEG,Pending,AL_SALAM
34.Matchday,Sat 28/08/21,ENP,GOU,9:00 PM,PETRO_SPORT
